id,text,time_stamp,likes,dislikes,retweet
4542,Sed ante. Vivamus tortor. Duis mattis egestas metus.,10/12/2000,502583,555266,True
4543,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,2/29/2000,432671,211580,False
4544,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,8/17/2016,245671,407,False
4545,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,6/25/2018,511765,306386,True
4546,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",11/6/2007,563936,145548,True
4547,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",2/11/2001,136133,77432,False
4548,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,8/3/2022,443683,417995,False
4549,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,11/23/2009,656378,787871,False
4550,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,7/12/2003,865115,210781,True
4551,Sed ante. Vivamus tortor. Duis mattis egestas metus.,12/17/2006,358521,327778,False
4552,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3/30/2003,193326,639789,False
4553,Sed ante. Vivamus tortor. Duis mattis egestas metus.,4/13/2002,777327,82021,True
4554,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",6/18/2003,389947,419840,True
4555,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5/5/2006,972906,698687,True
4556,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,11/21/2013,840347,368738,False
4557,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1/15/2007,74271,437878,True
4558,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",11/15/2018,940910,798190,False
4559,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,10/1/2016,641813,120969,True
4560,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",10/13/2021,722686,789679,False
4561,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3/6/2015,45756,15174,False
4562,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",7/27/2014,919322,954134,True
4563,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",6/24/2024,901698,307871,False
4564,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",2/12/2011,958308,922995,False
4565,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",9/15/2015,558364,282923,True
4566,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",10/9/2011,407928,963554,True
4567,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",9/13/2018,429571,917651,False
4568,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,10/12/2012,514168,988005,False
4569,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,7/6/2015,945621,886929,False
4570,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,11/10/2014,187157,980924,True
4571,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",10/28/2019,528669,956760,True
4572,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",12/29/2001,432563,390643,True
4573,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",4/11/2023,53515,686361,False
4574,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",9/6/2000,275262,561840,False
4575,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",5/10/2001,131789,947457,True
4576,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",9/14/2018,129441,682632,True
4577,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3/22/2006,567755,325156,False
4578,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,4/28/2023,329200,979395,True
4579,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",6/6/2024,280523,51380,True
4580,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,12/21/2021,215913,28753,False
4581,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,6/20/2009,443808,902664,True
4582,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1/13/2006,24957,677915,True
4583,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,10/14/2015,744377,195699,False
4584,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",11/5/2007,838279,151079,True
4585,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",1/23/2018,634463,357871,True
4586,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,4/12/2003,208845,87770,False
4587,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,7/15/2023,972104,475064,True
4588,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,1/16/2012,907861,923114,False
4589,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",12/16/2011,715045,961854,True
4590,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,7/6/2006,54023,216791,True
4591,In congue. Etiam justo. Etiam pretium iaculis justo.,2/27/2014,892572,825243,False
4592,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,7/11/2024,112660,291170,True
4593,In congue. Etiam justo. Etiam pretium iaculis justo.,4/18/2012,230428,690783,True
4594,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",4/12/2022,615747,842533,True
4595,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,2/12/2024,672876,228673,False
4596,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,7/6/2005,291745,478363,True
4597,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,11/7/2004,449604,325623,True
4598,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",10/16/2009,6568,201098,False
4599,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,6/23/2014,419556,906693,False
4600,Sed ante. Vivamus tortor. Duis mattis egestas metus.,11/20/2003,291590,83549,True
4601,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,1/5/2007,300527,127548,True
4602,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,10/17/2003,710694,458320,False
4603,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",9/19/2022,148204,609910,True
4604,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",5/9/2020,486128,446527,True
4605,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,7/1/2008,24763,501647,True
4606,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,6/28/2005,508216,697259,True
4607,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",6/24/2011,233162,361938,True
4608,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",10/23/2012,627490,340773,True
4609,Phasellus in felis. Donec semper sapien a libero. Nam dui.,11/11/2009,842181,151635,True
4610,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,4/26/2005,200094,247239,False
4611,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,10/8/2004,469132,374976,False
4612,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",9/8/2021,479203,649957,True
4613,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,12/29/2023,174035,926281,False
4614,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",7/13/2007,864078,41757,True
4615,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,9/17/2005,139057,293480,True
4616,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",9/29/2022,33577,413895,False
4617,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,6/1/2020,454922,860832,False
4618,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,11/13/2013,117309,348682,True
4619,Fusce consequat. Nulla nisl. Nunc nisl.,1/8/2023,473852,425826,True
4620,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,5/18/2003,319403,123482,False
4621,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",3/1/2005,856745,720596,True
4622,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3/23/2005,96986,131684,True
4623,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1/24/2015,886584,614963,True
4624,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,9/2/2018,995708,701282,False
4625,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,10/7/2012,891503,211815,True
4626,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",12/26/2008,364560,770545,True
4627,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,1/17/2007,302142,675300,False
4628,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,8/3/2017,99874,120303,True
4629,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",6/30/2017,934005,410388,True
4630,In congue. Etiam justo. Etiam pretium iaculis justo.,5/16/2000,507698,896328,True
4631,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,12/23/2013,198947,585428,True
4632,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",3/8/2024,182496,252550,False
4633,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",9/16/2013,824180,126395,False
4634,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,5/6/2014,278867,786218,False
4635,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,11/22/2019,642452,118946,True
4636,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",6/22/2019,503657,936704,True
4637,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",10/5/2001,773008,514883,False
4638,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,11/19/2024,590848,552754,True
4639,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",5/10/2008,993645,819044,False
4640,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",3/25/2008,138236,118879,True
4641,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3/29/2021,362588,145719,True
4642,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",9/5/2001,457788,260141,False
4643,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",7/18/2018,673024,831511,False
4644,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,10/3/2015,693666,309253,True
4645,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",10/24/2017,233536,884790,True
4646,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",9/21/2016,789518,563844,False
4647,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",7/15/2014,414794,434334,False
4648,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",12/28/2008,161001,353842,True
4649,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",5/15/2021,77111,710958,False
4650,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3/24/2019,212448,529269,False
4651,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,11/29/2004,131976,488313,True
4652,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,5/31/2023,575859,157587,True
4653,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",12/29/2024,7975,29326,True
4654,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,12/6/2022,361638,287225,False
4655,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",9/17/2010,823753,962816,False
4656,In congue. Etiam justo. Etiam pretium iaculis justo.,9/18/2000,578463,623437,True
4657,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,10/9/2002,147670,15207,True
4658,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",10/2/2008,357442,820998,True
4659,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",10/27/2001,122080,742764,False
4660,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",8/29/2021,726966,5214,False
4661,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,3/22/2013,367978,458237,True
4662,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",5/9/2014,681492,878232,True
4663,Fusce consequat. Nulla nisl. Nunc nisl.,12/25/2012,491697,920757,True
4664,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",5/3/2018,709744,858510,True
4665,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,12/28/2009,890954,977305,True
4666,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",5/15/2017,276307,75018,False
4667,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",3/11/2008,676475,452159,False
4668,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,12/6/2008,793709,290486,True
4669,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",6/11/2007,962495,372260,True
4670,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,6/29/2019,981777,300249,False
4671,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,3/16/2015,600030,650789,False
4672,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",6/8/2001,378577,807931,False
4673,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",7/6/2010,27810,308704,True
4674,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",6/9/2018,309449,233757,False
4675,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1/20/2012,998872,118837,True
4676,Phasellus in felis. Donec semper sapien a libero. Nam dui.,6/4/2004,90421,948835,False
4677,In congue. Etiam justo. Etiam pretium iaculis justo.,8/24/2004,369652,371792,False
4678,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,3/24/2003,313140,479011,False
4679,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",11/18/2009,918408,526472,False
4680,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4/28/2002,894642,825567,True
4681,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",10/6/2006,363744,887764,True
4682,In congue. Etiam justo. Etiam pretium iaculis justo.,7/15/2014,461921,872115,False
4683,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",7/11/2002,34970,507269,True
4684,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,2/2/2017,723457,134964,False
4685,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",5/4/2012,797296,302207,False
4686,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",6/17/2020,703947,230093,False
4687,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,2/28/2015,777246,910495,True
4688,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,7/29/2023,3422,55569,False
4689,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,6/7/2002,948562,655733,False
4690,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3/5/2006,898969,942836,False
4691,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4/19/2002,507587,510387,False
4692,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,1/5/2007,990046,493206,False
4693,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1/31/2005,700362,990533,True
4694,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",8/18/2013,516313,513169,False
4695,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,9/19/2005,326387,442305,False
4696,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",8/15/2005,536774,136324,True
4697,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",11/28/2012,919386,936738,False
4698,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",10/26/2008,786010,308383,False
4699,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,2/27/2000,136208,199085,True
4700,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,10/19/2022,334519,36551,False
